Zeitstempel: 18.9.2013 14:10:59
Signalquelle: Sample/Hold Verstärker
Modus: AM


Bemerkung: Durchlaufzeit 200s
FM
Frequenz 1500Hz
Richtung min->max
min Amplitude 0.01V
max Amplitude 0.40V

Amplitude in V	S/H-Signal in V
0,086355	-0,401611
0,086416	-0,394592
0,086477	-0,398865
0,086537	-0,434875
0,086598	-0,400696
0,086659	-0,401916
0,086720	-0,422974
0,086781	-0,440369
0,086842	-0,412292
0,086903	-0,412292
0,086964	-0,427856
0,087025	-0,414429
0,087086	-0,416260
0,087147	-0,381470
0,087208	-0,382080
0,087269	-0,417175
0,087330	-0,420532
0,087391	-0,407715
0,087452	-0,403747
0,087513	-0,408325
0,087573	-0,419006
0,087634	-0,406189
0,087695	-0,418396
0,087756	-0,418091
0,087817	-0,399475
0,087878	-0,371704
0,087939	-0,406494
0,088000	-0,402832
0,088061	-0,393982
0,088122	-0,434265
0,088183	-0,401916
0,088244	-0,393371
0,088305	-0,392456
0,088366	-0,386047
0,088427	-0,419311
0,088487	-0,421142
0,088548	-0,418701
0,088609	-0,402222
0,088670	-0,430298
0,088731	-0,412292
0,088792	-0,403442
0,088853	-0,404968
0,088914	-0,397034
0,088975	-0,365295
0,089036	-0,408630
0,089097	-0,389709
0,089158	-0,418396
0,089219	-0,408630
0,089280	-0,397644
0,089341	-0,414429
0,089402	-0,411682
0,089462	-0,414429
0,089523	-0,404968
0,089584	-0,410461
0,089645	-0,402832
0,089706	-0,403137
0,089767	-0,400391
0,089828	-0,404968
0,089889	-0,389404
0,089950	-0,383606
0,090011	-0,403442
0,090072	-0,382690
0,090133	-0,354309
0,090194	-0,424194
0,090255	-0,425110
0,090316	-0,437012
0,090377	-0,388794
0,090437	-0,431518
0,090498	-0,385437
0,090559	-0,387268
0,090620	-0,416870
0,090681	-0,396118
0,090742	-0,408325
0,090803	-0,408325
0,090864	-0,396118
0,090925	-0,395203
0,090986	-0,403137
0,091047	-0,400696
0,091108	-0,399475
0,091169	-0,370483
0,091230	-0,357971
0,091291	-0,376892
0,091352	-0,374756
0,091412	-0,400391
0,091473	-0,397949
0,091534	-0,391235
0,091595	-0,402832
0,091656	-0,400391
0,091717	-0,385132
0,091778	-0,385132
0,091839	-0,357666
0,091900	-0,355530
0,091961	-0,385132
0,092022	-0,374756
0,092083	-0,403442
0,092144	-0,368347
0,092205	-0,367126
0,092266	-0,360107
0,092327	-0,392456
0,092388	-0,397644
0,092448	-0,398254
0,092509	-0,357361
0,092570	-0,379028
0,092631	-0,381164
0,092692	-0,404968
0,092753	-0,406799
0,092814	-0,383911
0,092875	-0,404663
0,092936	-0,386352
0,092997	-0,382385
0,093058	-0,400696
0,093119	-0,381775
0,093180	-0,377808
0,093241	-0,349121
0,093302	-0,347290
0,093362	-0,366211
0,093423	-0,379639
0,093484	-0,361633
0,093545	-0,376892
0,093606	-0,367432
0,093667	-0,397644
0,093728	-0,382690
0,093789	-0,390320
0,093850	-0,390320
0,093911	-0,392761
0,093972	-0,380554
0,094033	-0,368347
0,094094	-0,342712
0,094155	-0,344238
0,094216	-0,356445
0,094277	-0,346374
0,094337	-0,386658
0,094398	-0,386047
0,094459	-0,365601
0,094520	-0,348511
0,094581	-0,360107
0,094642	-0,361938
0,094703	-0,360413
0,094764	-0,370178
0,094825	-0,356140
0,094886	-0,342407
0,094947	-0,354614
0,095008	-0,360107
0,095069	-0,357666
0,095130	-0,356140
0,095191	-0,380859
0,095252	-0,379028
0,095312	-0,316467
0,095373	-0,364990
0,095434	-0,351257
0,095495	-0,349731
0,095556	-0,348205
0,095617	-0,333252
0,095678	-0,339661
0,095739	-0,347900
0,095800	-0,346374
0,095861	-0,363159
0,095922	-0,325928
0,095983	-0,344543
0,096044	-0,336304
0,096105	-0,336609
0,096166	-0,321655
0,096227	-0,349731
0,096287	-0,369568
0,096348	-0,366821
0,096409	-0,343628
0,096470	-0,342102
0,096531	-0,321045
0,096592	-0,317993
0,096653	-0,316772
0,096714	-0,327759
0,096775	-0,327454
0,096836	-0,343628
0,096897	-0,292969
0,096958	-0,293884
0,097019	-0,353393
0,097080	-0,343933
0,097141	-0,343628
0,097202	-0,341797
0,097263	-0,298462
0,097323	-0,323181
0,097384	-0,319214
0,097445	-0,307312
0,097506	-0,308838
0,097567	-0,289307
0,097628	-0,301208
0,097689	-0,332947
0,097750	-0,329285
0,097811	-0,270691
0,097872	-0,290527
0,097933	-0,289307
0,097994	-0,353088
0,098055	-0,353088
0,098116	-0,311890
0,098177	-0,310669
0,098238	-0,316772
0,098298	-0,314331
0,098359	-0,303345
0,098420	-0,298462
0,098481	-0,304871
0,098542	-0,310059
0,098603	-0,308533
0,098664	-0,313110
0,098725	-0,292969
0,098786	-0,306702
0,098847	-0,301208
0,098908	-0,305176
0,098969	-0,301208
0,099030	-0,285644
0,099091	-0,292969
0,099152	-0,293579
0,099212	-0,311584
0,099273	-0,277405
0,099334	-0,280762
0,099395	-0,300598
0,099456	-0,303650
0,099517	-0,296936
0,099578	-0,318603
0,099639	-0,300903
0,099700	-0,300903
0,099761	-0,290527
0,099822	-0,294800
0,099883	-0,268555
0,099944	-0,274048
0,100005	-0,272827
0,100066	-0,294800
0,100127	-0,270691
0,100187	-0,255432
0,100248	-0,255432
0,100309	-0,260620
0,100370	-0,273132
0,100431	-0,291748
0,100492	-0,262756
0,100553	-0,262451
0,100614	-0,243530
0,100675	-0,242920
0,100736	-0,267029
0,100797	-0,262451
0,100858	-0,276794
0,100919	-0,256958
0,100980	-0,246277
0,101041	-0,249634
0,101102	-0,248413
0,101162	-0,264282
0,101223	-0,233459
0,101284	-0,296326
0,101345	-0,269775
0,101406	-0,276489
0,101467	-0,260010
0,101528	-0,268555
0,101589	-0,287781
0,101650	-0,285034
0,101711	-0,225830
0,101772	-0,229797
0,101833	-0,246582
0,101894	-0,223389
0,101955	-0,223083
0,102016	-0,231934
0,102077	-0,245361
0,102137	-0,228577
0,102198	-0,225830
0,102259	-0,243530
0,102320	-0,226135
0,102381	-0,213318
0,102442	-0,192871
0,102503	-0,196533
0,102564	-0,267029
0,102625	-0,206909
0,102686	-0,191345
0,102747	-0,189514
0,102808	-0,179138
0,102869	-0,213013
0,102930	-0,221863
0,102991	-0,217285
0,103052	-0,219421
0,103112	-0,205994
0,103173	-0,219421
0,103234	-0,223694
0,103295	-0,219421
0,103356	-0,186767
0,103417	-0,203247
0,103478	-0,214233
0,103539	-0,238953
0,103600	-0,238647
0,103661	-0,212097
0,103722	-0,216064
0,103783	-0,189819
0,103844	-0,185852
0,103905	-0,182190
0,103966	-0,188599
0,104027	-0,178223
0,104087	-0,186462
0,104148	-0,181580
0,104209	-0,205078
0,104270	-0,183105
0,104331	-0,164795
0,104392	-0,186767
0,104453	-0,186767
0,104514	-0,177612
0,104575	-0,195312
0,104636	-0,190124
0,104697	-0,187988
0,104758	-0,206604
0,104819	-0,209350
0,104880	-0,188293
0,104941	-0,159607
0,105002	-0,157776
0,105063	-0,169372
0,105123	-0,167847
0,105184	-0,189209
0,105245	-0,185547
0,105306	-0,216675
0,105367	-0,189514
0,105428	-0,153503
0,105489	-0,161133
0,105550	-0,156860
0,105611	-0,197449
0,105672	-0,173950
0,105733	-0,168762
0,105794	-0,169372
0,105855	-0,169372
0,105916	-0,186157
0,105977	-0,147400
0,106038	-0,178833
0,106098	-0,177612
0,106159	-0,148010
0,106220	-0,148010
0,106281	-0,158081
0,106342	-0,165405
0,106403	-0,165405
0,106464	-0,137024
0,106525	-0,155029
0,106586	-0,146179
0,106647	-0,146179
0,106708	-0,144958
0,106769	-0,125732
0,106830	-0,156250
0,106891	-0,137024
0,106952	-0,135498
0,107012	-0,125122
0,107073	-0,166321
0,107134	-0,143738
0,107195	-0,138245
0,107256	-0,155945
0,107317	-0,142517
0,107378	-0,153198
0,107439	-0,147095
0,107500	-0,144653
0,107561	-0,133667
0,107622	-0,151367
0,107683	-0,135498
0,107744	-0,122375
0,107805	-0,124206
0,107866	-0,178223
0,107927	-0,150146
0,107988	-0,145264
0,108048	-0,140686
0,108109	-0,124512
0,108170	-0,144348
0,108231	-0,138245
0,108292	-0,135803
0,108353	-0,137329
0,108414	-0,146789
0,108475	-0,132446
0,108536	-0,173950
0,108597	-0,171814
0,108658	-0,142212
0,108719	-0,117187
0,108780	-0,150757
0,108841	-0,143738
0,108902	-0,141601
0,108962	-0,123596
0,109023	-0,126343
0,109084	-0,115356
0,109145	-0,114746
0,109206	-0,132141
0,109267	-0,131531
0,109328	-0,148926
0,109389	-0,110779
0,109450	-0,110168
0,109511	-0,111084
0,109572	-0,130310
0,109633	-0,074158
0,109694	-0,070496
0,109755	-0,094604
0,109816	-0,099487
0,109877	-0,138550
0,109937	-0,096130
0,109998	-0,095520
0,110059	-0,104980
0,110120	-0,072327
0,110181	-0,084534
0,110242	-0,088806
0,110303	-0,088501
0,110364	-0,099487
0,110425	-0,059814
0,110486	-0,066223
0,110547	-0,063782
0,110608	-0,058288
0,110669	-0,087891
0,110730	-0,062866
0,110791	-0,069275
0,110852	-0,068664
0,110912	-0,055237
0,110973	-0,103149
0,111034	-0,050354
0,111095	-0,050354
0,111156	-0,059204
0,111217	-0,053100
0,111278	-0,035400
0,111339	-0,044861
0,111400	-0,044556
0,111461	-0,033264
0,111522	-0,054321
0,111583	-0,049133
0,111644	-0,048218
0,111705	-0,069275
0,111766	-0,082397
0,111827	-0,038452
0,111887	-0,074768
0,111948	-0,070496
0,112009	-0,039673
0,112070	-0,036926
0,112131	-0,025024
0,112192	-0,036316
0,112253	-0,035400
0,112314	0,005188
0,112375	-0,057068
0,112436	-0,056457
0,112497	-0,054016
0,112558	-0,022583
0,112619	-0,042725
0,112680	-0,036621
0,112741	-0,034485
0,112802	-0,030823
0,112863	-0,010071
0,112923	-0,042419
0,112984	-0,002441
0,113045	-0,000610
0,113106	-0,069885
0,113167	-0,024109
0,113228	-0,044250
0,113289	-0,022278
0,113350	-0,023804
0,113411	-0,006714
0,113472	0,034180
0,113533	-0,001831
0,113594	-0,001221
0,113655	-0,014038
0,113716	-0,011902
0,113777	-0,017395
0,113838	-0,015869
0,113898	-0,014343
0,113959	-0,025330
0,114020	0,037842
0,114081	0,010071
0,114142	0,010986
0,114203	-0,004883
0,114264	-0,001221
0,114325	0,021973
0,114386	0,006104
0,114447	0,003967
0,114508	0,037537
0,114569	0,028687
0,114630	0,007629
0,114691	0,009766
0,114752	0,032959
0,114812	0,000916
0,114873	0,027161
0,114934	-0,005493
0,114995	-0,004272
0,115056	0,008545
0,115117	0,014038
0,115178	0,022888
0,115239	0,016174
0,115300	0,017700
0,115361	0,024719
0,115422	0,027161
0,115483	0,027771
0,115544	0,027466
0,115605	0,051880
0,115666	0,030823
0,115727	0,057068
0,115788	0,026856
0,115848	0,026550
0,115909	0,055237
0,115970	0,059815
0,116031	0,044861
0,116092	0,046387
0,116153	0,056152
0,116214	0,037537
0,116275	0,056152
0,116336	0,058289
0,116397	0,060120
0,116458	0,045776
0,116519	0,045776
0,116580	0,025635
0,116641	0,025635
0,116702	0,066528
0,116762	0,057373
0,116823	0,073853
0,116884	0,037842
0,116945	0,042114
0,117006	0,043030
0,117067	0,055237
0,117128	0,054932
0,117189	0,059204
0,117250	0,058594
0,117311	0,038757
0,117372	0,060120
0,117433	0,064697
0,117494	0,066223
0,117555	0,102844
0,117616	0,056458
0,117677	0,073853
0,117737	0,058899
0,117798	0,057373
0,117859	0,053711
0,117920	0,058594
0,117981	0,072632
0,118042	0,072327
0,118103	0,096436
0,118164	0,087586
0,118225	0,059204
0,118286	0,071411
0,118347	0,071106
0,118408	0,114441
0,118469	0,080261
0,118530	0,090332
0,118591	0,089722
0,118652	0,074158
0,118712	0,064392
0,118773	0,110779
0,118834	0,108948
0,118895	0,112305
0,118956	0,075684
0,119017	0,083923
0,119078	0,094605
0,119139	0,081177
0,119200	0,079041
0,119261	0,098267
0,119322	0,112915
0,119383	0,140381
0,119444	0,140381
0,119505	0,108032
0,119566	0,081177
0,119627	0,117188
0,119688	0,105286
0,119748	0,105286
0,119809	0,083618
0,119870	0,109863
0,119931	0,114746
0,119992	0,112915
0,120053	0,111084
0,120114	0,099182
0,120175	0,123901
0,120236	0,097962
0,120297	0,099487
0,120358	0,090332
0,120419	0,118103
0,120480	0,133362
0,120541	0,136414
0,120602	0,124817
0,120663	0,141296
0,120723	0,114136
0,120784	0,119934
0,120845	0,122376
0,120906	0,091248
0,120967	0,108032
0,121028	0,139465
0,121089	0,138855
0,121150	0,136414
0,121211	0,119629
0,121272	0,151367
0,121333	0,148926
0,121394	0,146179
0,121455	0,144348
0,121516	0,176392
0,121577	0,133667
0,121637	0,146484
0,121698	0,147095
0,121759	0,135498
0,121820	0,130005
0,121881	0,145874
0,121942	0,147400
0,122003	0,160523
0,122064	0,169067
0,122125	0,195618
0,122186	0,141907
0,122247	0,143738
0,122308	0,119934
0,122369	0,124207
0,122430	0,130615
0,122491	0,132141
0,122552	0,110779
0,122613	0,145569
0,122673	0,165711
0,122734	0,126953
0,122795	0,127258
0,122856	0,146484
0,122917	0,172730
0,122978	0,176697
0,123039	0,144653
0,123100	0,155029
0,123161	0,152893
0,123222	0,167542
0,123283	0,152283
0,123344	0,151978
0,123405	0,187988
0,123466	0,162048
0,123527	0,143738
0,123588	0,159607
0,123648	0,156555
0,123709	0,193787
0,123770	0,157776
0,123831	0,157166
0,123892	0,157471
0,123953	0,135498
0,124014	0,132446
0,124075	0,178223
0,124136	0,185547
0,124197	0,186157
0,124258	0,184937
0,124319	0,203858
0,124380	0,182190
0,124441	0,183716
0,124502	0,144043
0,124563	0,132752
0,124623	0,181885
0,124684	0,131836
0,124745	0,134277
0,124806	0,175476
0,124867	0,175171
0,124928	0,214539
0,124989	0,215759
0,125050	0,165100
0,125111	0,180969
0,125172	0,190430
0,125233	0,170593
0,125294	0,172119
0,125355	0,160523
0,125416	0,154419
0,125477	0,173950
0,125537	0,180969
0,125598	0,179443
0,125659	0,176087
0,125720	0,197144
0,125781	0,225220
0,125842	0,225525
0,125903	0,196228
0,125964	0,180054
0,126025	0,148316
0,126086	0,161133
0,126147	0,161743
0,126208	0,183716
0,126269	0,216370
0,126330	0,165711
0,126391	0,166931
0,126452	0,178223
0,126512	0,145874
0,126573	0,149536
0,126634	0,196533
0,126695	0,196533
0,126756	0,166931
0,126817	0,175476
0,126878	0,184326
0,126939	0,186157
0,127000	0,165100
0,127061	0,167236
0,127122	0,183106
0,127183	0,173340
0,127244	0,175171
0,127305	0,173645
0,127366	0,180664
0,127427	0,183716
0,127488	0,160217
0,127548	0,180664
0,127609	0,174561
0,127670	0,199890
0,127731	0,206299
0,127792	0,206604
0,127853	0,157471
0,127914	0,141907
0,127975	0,146484
0,128036	0,210877
0,128097	0,207825
0,128158	0,214233
0,128219	0,201416
0,128280	0,200501
0,128341	0,202332
0,128402	0,220337
0,128463	0,194702
0,128523	0,178528
0,128584	0,216675
0,128645	0,220337
0,128706	0,177307
0,128767	0,198975
0,128828	0,193482
0,128889	0,190125
0,128950	0,209656
0,129011	0,209351
0,129072	0,219421
0,129133	0,228577
0,129194	0,231018
0,129255	0,177612
0,129316	0,220032
0,129377	0,192566
0,129438	0,192261
0,129498	0,206909
0,129559	0,202332
0,129620	0,200195
0,129681	0,226135
0,129742	0,226746
0,129803	0,220032
0,129864	0,221558
0,129925	0,193787
0,129986	0,195007
0,130047	0,220337
0,130108	0,209961
0,130169	0,195313
0,130230	0,224609
0,130291	0,223084
0,130352	0,213928
0,130413	0,214844
0,130473	0,217285
0,130534	0,218506
0,130595	0,179443
0,130656	0,180969
0,130717	0,216065
0,130778	0,168457
0,130839	0,169373
0,130900	0,197754
0,130961	0,168762
0,131022	0,229797
0,131083	0,200501
0,131144	0,199280
0,131205	0,198059
0,131266	0,228272
0,131327	0,216370
0,131387	0,215759
0,131448	0,192871
0,131509	0,205994
0,131570	0,234680
0,131631	0,172119
0,131692	0,173340
0,131753	0,222778
0,131814	0,204468
0,131875	0,222778
0,131936	0,223389
0,131997	0,244751
0,132058	0,197449
0,132119	0,155029
0,132180	0,166931
0,132241	0,168457
0,132302	0,201416
0,132363	0,204468
0,132423	0,173950
0,132484	0,182800
0,132545	0,179749
0,132606	0,199890
0,132667	0,208740
0,132728	0,174255
0,132789	0,176392
0,132850	0,164490
0,132911	0,196533
0,132972	0,186462
0,133033	0,186157
0,133094	0,187683
0,133155	0,135498
0,133216	0,110474
0,133277	0,169678
0,133337	0,170899
0,133398	0,153504
0,133459	0,149231
0,133520	0,143128
0,133581	0,134583
0,133642	0,134888
0,133703	0,156860
0,133764	0,131531
0,133825	0,148621
0,133886	0,148316
0,133947	0,128174
0,134008	0,168457
0,134069	0,131836
0,134130	0,152283
0,134191	0,151978
0,134252	0,123596
0,134313	0,151672
0,134373	0,162659
0,134434	0,163269
0,134495	0,125733
0,134556	0,148926
0,134617	0,133362
0,134678	0,124512
0,134739	0,123291
0,134800	0,125427
0,134861	0,151062
0,134922	0,129089
0,134983	0,130920
0,135044	0,147400
0,135105	0,167847
0,135166	0,160217
0,135227	0,157166
0,135288	0,156860
0,135348	0,145569
0,135409	0,172119
0,135470	0,170288
0,135531	0,187988
0,135592	0,188294
0,135653	0,160523
0,135714	0,171204
0,135775	0,166931
0,135836	0,167236
0,135897	0,168762
0,135958	0,169983
0,136019	0,157776
0,136080	0,182190
0,136141	0,182800
0,136202	0,170288
0,136263	0,183411
0,136323	0,162659
0,136384	0,161133
0,136445	0,165405
0,136506	0,188294
0,136567	0,167542
0,136628	0,159302
0,136689	0,158997
0,136750	0,134888
0,136811	0,170593
0,136872	0,170288
0,136933	0,175171
0,136994	0,169983
0,137055	0,154114
0,137116	0,161438
0,137177	0,149231
0,137238	0,150452
0,137298	0,167847
0,137359	0,190735
0,137420	0,182190
0,137481	0,131531
0,137542	0,159912
0,137603	0,148010
0,137664	0,132752
0,137725	0,169983
0,137786	0,170899
0,137847	0,166016
0,137908	0,159302
0,137969	0,158691
0,138030	0,198670
0,138091	0,199585
0,138152	0,175781
0,138213	0,175476
0,138273	0,133057
0,138334	0,133972
0,138395	0,146790
0,138456	0,150757
0,138517	0,169373
0,138578	0,198059
0,138639	0,198059
0,138700	0,176697
0,138761	0,193482
0,138822	0,152588
0,138883	0,152893
0,138944	0,194092
0,139005	0,163574
0,139066	0,144959
0,139127	0,167236
0,139188	0,166626
0,139248	0,191956
0,139309	0,176087
0,139370	0,151062
0,139431	0,173340
0,139492	0,172424
0,139553	0,186462
0,139614	0,122070
0,139675	0,153504
0,139736	0,151062
0,139797	0,191956
0,139858	0,153809
0,139919	0,166626
0,139980	0,137329
0,140041	0,138550
0,140102	0,153809
0,140163	0,194702
0,140223	0,152893
0,140284	0,152283
0,140345	0,162964
0,140406	0,188599
0,140467	0,174561
0,140528	0,195923
0,140589	0,194397
0,140650	0,165405
0,140711	0,152893
0,140772	0,165100
0,140833	0,165711
0,140894	0,188294
0,140955	0,140686
0,141016	0,184631
0,141077	0,137634
0,141137	0,139160
0,141198	0,183106
0,141259	0,149841
0,141320	0,145874
0,141381	0,168152
0,141442	0,166016
0,141503	0,184021
0,141564	0,133362
0,141625	0,165711
0,141686	0,166016
0,141747	0,158081
0,141808	0,153198
0,141869	0,138245
0,141930	0,197449
0,141991	0,196533
0,142052	0,145264
0,142113	0,158997
0,142173	0,154114
0,142234	0,153504
0,142295	0,108643
0,142356	0,141296
0,142417	0,158691
0,142478	0,104675
0,142539	0,104981
0,142600	0,146790
0,142661	0,171814
0,142722	0,168457
0,142783	0,168457
0,142844	0,170593
0,142905	0,177307
0,142966	0,115967
0,143027	0,130005
0,143088	0,130005
0,143148	0,164185
0,143209	0,165711
0,143270	0,114441
0,143331	0,117188
0,143392	0,142212
0,143453	0,149841
0,143514	0,128174
0,143575	0,134583
0,143636	0,138550
0,143697	0,145569
0,143758	0,119019
0,143819	0,134888
0,143880	0,130615
0,143941	0,128784
0,144002	0,155335
0,144063	0,132446
0,144123	0,144653
0,144184	0,146484
0,144245	0,120850
0,144306	0,119629
0,144367	0,153198
0,144428	0,156555
0,144489	0,155640
0,144550	0,132752
0,144611	0,138245
0,144672	0,145569
0,144733	0,146179
0,144794	0,144653
0,144855	0,129700
0,144916	0,135803
0,144977	0,138550
0,145038	0,137940
0,145098	0,098877
0,145159	0,098267
0,145220	0,106201
0,145281	0,108643
0,145342	0,107422
0,145403	0,096436
0,145464	0,122681
0,145525	0,128479
0,145586	0,130005
0,145647	0,076599
0,145708	0,061646
0,145769	0,128174
0,145830	0,094605
0,145891	0,111694
0,145952	0,075684
0,146013	0,096436
0,146073	0,101318
0,146134	0,100098
0,146195	0,083618
0,146256	0,095825
0,146317	0,081177
0,146378	0,097656
0,146439	0,094910
0,146500	0,119629
0,146561	0,098877
0,146622	0,075073
0,146683	0,076599
0,146744	0,087280
0,146805	0,053711
0,146866	0,074158
0,146927	0,110474
0,146988	0,108948
0,147048	0,053101
0,147109	0,092163
0,147170	0,086975
0,147231	0,087280
0,147292	0,101318
0,147353	0,062256
0,147414	0,063782
0,147475	0,056763
0,147536	0,057068
0,147597	0,076904
0,147658	0,074158
0,147719	0,051575
0,147780	0,052795
0,147841	0,077210
0,147902	0,092163
0,147963	0,106201
0,148023	0,065308
0,148084	0,068359
0,148145	0,076599
0,148206	0,058899
0,148267	0,057068
0,148328	0,081177
0,148389	0,079041
0,148450	0,064697
0,148511	0,073242
0,148572	0,052795
0,148633	0,054627
0,148694	0,065308
0,148755	0,087280
0,148816	0,101318
0,148877	0,053711
0,148938	0,054932
0,148998	0,032959
0,149059	0,060120
0,149120	0,057678
0,149181	0,057373
0,149242	0,028687
0,149303	0,054627
0,149364	0,075989
0,149425	0,060425
0,149486	0,062256
0,149547	0,064392
0,149608	0,069275
0,149669	0,071716
0,149730	0,072937
0,149791	0,070191
0,149852	0,046997
0,149913	0,065003
0,149973	0,063782
0,150034	0,063171
0,150095	0,039978
0,150156	0,082703
0,150217	0,054932
0,150278	0,058289
0,150339	0,052795
0,150400	0,047913
0,150461	0,027161
0,150522	0,036011
0,150583	0,038757
0,150644	0,033264
0,150705	0,007629
0,150766	0,032959
0,150827	0,038452
0,150888	0,040588
0,150948	0,005188
0,151009	0,029907
0,151070	0,041199
0,151131	0,042114
0,151192	0,020142
0,151253	0,033875
0,151314	0,036011
0,151375	0,027771
0,151436	0,029907
0,151497	-0,013428
0,151558	0,014649
0,151619	-0,010071
0,151680	-0,009155
0,151741	0,004578
0,151802	0,016480
0,151863	0,021668
0,151923	0,027466
0,151984	0,027161
0,152045	0,007629
0,152106	0,010986
0,152167	0,005493
0,152228	0,007019
0,152289	-0,006409
0,152350	0,011902
0,152411	0,028687
0,152472	-0,011291
0,152533	-0,010376
0,152594	0,021973
0,152655	-0,011291
0,152716	0,031738
0,152777	0,019226
0,152838	0,035706
0,152898	0,020752
0,152959	-0,009766
0,153020	-0,003052
0,153081	-0,003967
0,153142	-0,008545
0,153203	-0,016785
0,153264	0,035095
0,153325	0,036926
0,153386	-0,019836
0,153447	-0,008240
0,153508	0,020142
0,153569	0,028992
0,153630	0,028992
0,153691	-0,031433
0,153752	0,028076
0,153813	-0,014343
0,153873	-0,008850
0,153934	0,001221
0,153995	-0,024414
0,154056	0,012207
0,154117	-0,002746
0,154178	-0,000915
0,154239	-0,015259
0,154300	-0,018310
0,154361	0,015869
0,154422	-0,029297
0,154483	-0,029907
0,154544	-0,028381
0,154605	-0,023498
0,154666	-0,033264
0,154727	-0,035095
0,154787	-0,016479
0,154848	0,007324
0,154909	-0,038757
0,154970	-0,043335
0,155031	-0,043030
0,155092	-0,025024
0,155153	-0,076599
0,155214	-0,038757
0,155275	-0,038452
0,155336	-0,043030
0,155397	-0,015259
0,155458	-0,038757
0,155519	-0,025635
0,155580	-0,028076
0,155641	-0,010071
0,155702	-0,048523
0,155762	0,003052
0,155823	0,003357
0,155884	-0,026550
0,155945	-0,023193
0,156006	-0,039368
0,156067	-0,054321
0,156128	-0,052490
0,156189	-0,032043
0,156250	-0,057068
0,156311	-0,073242
0,156372	-0,081177
0,156433	-0,080871
0,156494	-0,030212
0,156555	-0,028381
0,156616	-0,072327
0,156677	-0,068970
0,156738	-0,075989
0,156798	-0,049133
0,156859	-0,021362
0,156920	-0,073852
0,156981	-0,075073
0,157042	-0,075073
0,157103	-0,049744
0,157164	-0,074158
0,157225	-0,074158
0,157286	-0,063476
0,157347	-0,084228
0,157408	-0,025330
0,157469	-0,072327
0,157530	-0,071716
0,157591	-0,043640
0,157652	-0,047302
0,157713	-0,098572
0,157773	-0,098267
0,157834	-0,055237
0,157895	-0,100403
0,157956	-0,087891
0,158017	-0,080261
0,158078	-0,081177
0,158139	-0,061035
0,158200	-0,071411
0,158261	-0,088806
0,158322	-0,087891
0,158383	-0,086975
0,158444	-0,100403
0,158505	-0,060120
0,158566	-0,097656
0,158627	-0,096741
0,158688	-0,073852
0,158748	-0,099792
0,158809	-0,091553
0,158870	-0,110168
0,158931	-0,109558
0,158992	-0,090332
0,159053	-0,096741
0,159114	-0,065613
0,159175	-0,061645
0,159236	-0,091858
0,159297	-0,058288
0,159358	-0,113525
0,159419	-0,091553
0,159480	-0,091553
0,159541	-0,101318
0,159602	-0,123291
0,159663	-0,132446
0,159723	-0,129700
0,159784	-0,079956
0,159845	-0,132446
0,159906	-0,118713
0,159967	-0,105286
0,160028	-0,104675
0,160089	-0,140381
0,160150	-0,104370
0,160211	-0,096130
0,160272	-0,122375
0,160333	-0,122986
0,160394	-0,088806
0,160455	-0,112915
0,160516	-0,115967
0,160577	-0,117187
0,160638	-0,107422
0,160698	-0,095520
0,160759	-0,129394
0,160820	-0,110168
0,160881	-0,108642
0,160942	-0,104675
0,161003	-0,104065
0,161064	-0,096130
0,161125	-0,096130
0,161186	-0,115662
0,161247	-0,111694
0,161308	-0,108032
0,161369	-0,123596
0,161430	-0,121460
0,161491	-0,135193
0,161552	-0,100708
0,161613	-0,127869
0,161673	-0,127563
0,161734	-0,115662
0,161795	-0,136719
0,161856	-0,160217
0,161917	-0,131531
0,161978	-0,130005
0,162039	-0,151062
0,162100	-0,140381
0,162161	-0,135193
0,162222	-0,144348
0,162283	-0,129394
0,162344	-0,163574
0,162405	-0,126038
0,162466	-0,157471
0,162527	-0,155334
0,162588	-0,137939
0,162648	-0,111389
0,162709	-0,145264
0,162770	-0,143433
0,162831	-0,141601
0,162892	-0,138245
0,162953	-0,148926
0,163014	-0,162353
0,163075	-0,160828
0,163136	-0,155640
0,163197	-0,137024
0,163258	-0,129089
0,163319	-0,133972
0,163380	-0,117493
0,163441	-0,150146
0,163502	-0,201111
0,163562	-0,140076
0,163623	-0,139465
0,163684	-0,145569
0,163745	-0,146789
0,163806	-0,157471
0,163867	-0,175476
0,163928	-0,176392
0,163989	-0,147705
0,164050	-0,174560
0,164111	-0,152893
0,164172	-0,150452
0,164233	-0,139770
0,164294	-0,147095
0,164355	-0,145569
0,164416	-0,146179
0,164477	-0,144653
0,164538	-0,149841
0,164598	-0,179138
0,164659	-0,158081
0,164720	-0,158081
0,164781	-0,159302
0,164842	-0,163574
0,164903	-0,141601
0,164964	-0,153809
0,165025	-0,150146
0,165086	-0,161438
0,165147	-0,165710
0,165208	-0,179138
0,165269	-0,176697
0,165330	-0,187683
0,165391	-0,159302
0,165452	-0,150452
0,165513	-0,178528
0,165573	-0,175171
0,165634	-0,177307
0,165695	-0,173035
0,165756	-0,152893
0,165817	-0,148621
0,165878	-0,151367
0,165939	-0,175476
0,166000	-0,180054
0,166061	-0,153198
0,166122	-0,149231
0,166183	-0,188599
0,166244	-0,196533
0,166305	-0,174255
0,166366	-0,183716
0,166427	-0,180359
0,166488	-0,147400
0,166548	-0,151977
0,166609	-0,178833
