Zeitstempel: 18.9.2013 12:52:23
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 50mV
Richtung min-<-max
min Frequenz 1200Hz
max Frequenz 1800Hz

Frequenz in Hz	S/H-Signal in V
1715,437500	-0,616760
1715,343750	-0,638733
1715,250000	-0,661011
1715,156250	-0,617676
1715,062500	-0,617371
1714,968750	-0,667725
1714,875000	-0,600891
1714,781250	-0,626526
1714,687500	-0,627441
1714,593750	-0,654907
1714,500000	-0,602112
1714,406250	-0,627746
1714,312500	-0,674133
1714,218750	-0,671387
1714,125000	-0,664978
1714,031250	-0,676269
1713,937500	-0,615234
1713,843750	-0,614014
1713,750000	-0,647583
1713,656250	-0,648193
1713,562500	-0,641174
1713,468750	-0,621338
1713,375000	-0,620422
1713,281250	-0,631409
1713,187500	-0,635986
1713,093750	-0,633850
1713,000000	-0,664368
1712,906250	-0,680542
1712,812500	-0,628662
1712,718750	-0,676880
1712,625000	-0,632324
1712,531250	-0,630798
1712,437500	-0,621338
1712,343750	-0,659180
1712,250000	-0,648804
1712,156250	-0,660400
1712,062500	-0,659790
1711,968750	-0,640869
1711,875000	-0,638428
1711,781250	-0,641785
1711,687500	-0,642090
1711,593750	-0,617981
1711,500000	-0,643616
1711,406250	-0,664062
1711,312500	-0,623169
1711,218750	-0,623474
1711,125000	-0,627136
1711,031250	-0,637817
1710,937500	-0,621948
1710,843750	-0,617371
1710,750000	-0,637512
1710,656250	-0,642395
1710,562500	-0,629578
1710,468750	-0,645447
1710,375000	-0,644226
1710,281250	-0,671997
1710,187500	-0,631714
1710,093750	-0,648193
1710,000000	-0,623169
1709,906250	-0,628662
1709,812500	-0,619812
1709,718750	-0,627746
1709,625000	-0,683594
1709,531250	-0,682068
1709,437500	-0,628967
1709,343750	-0,646973
1709,250000	-0,670776
1709,156250	-0,618591
1709,062500	-0,618286
1708,968750	-0,624084
1708,875000	-0,645752
1708,781250	-0,625000
1708,687500	-0,624695
1708,593750	-0,618896
1708,500000	-0,623474
1708,406250	-0,644836
1708,312500	-0,642090
1708,218750	-0,642700
1708,125000	-0,655517
1708,031250	-0,623169
1707,937500	-0,613708
1707,843750	-0,611572
1707,750000	-0,617065
1707,656250	-0,608520
1707,562500	-0,644226
1707,468750	-0,656433
1707,375000	-0,654602
1707,281250	-0,612488
1707,187500	-0,661621
1707,093750	-0,653381
1707,000000	-0,622864
1706,906250	-0,625000
1706,812500	-0,611572
1706,718750	-0,635071
1706,625000	-0,618286
1706,531250	-0,617676
1706,437500	-0,642395
1706,343750	-0,655823
1706,250000	-0,600281
1706,156250	-0,594482
1706,062500	-0,640869
1705,968750	-0,618286
1705,875000	-0,653076
1705,781250	-0,636902
1705,687500	-0,635986
1705,593750	-0,635376
1705,500000	-0,602722
1705,406250	-0,622253
1705,312500	-0,623474
1705,218750	-0,624084
1705,125000	-0,641174
1705,031250	-0,628357
1704,937500	-0,643921
1704,843750	-0,644531
1704,750000	-0,652771
1704,656250	-0,623779
1704,562500	-0,667419
1704,468750	-0,600891
1704,375000	-0,599670
